"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
13 Feb 2019 00:33:30.000,2332.309418,5671.870237,3682.410768,-1.954821,-3.351753,6.379256
13 Feb 2019 00:34:00.000,2272.531960,5568.556083,3871.949134,-2.030013,-3.535294,6.255585
13 Feb 2019 00:34:30.000,2210.528449,5459.787309,4057.684966,-2.103212,-3.715364,6.125775
13 Feb 2019 00:35:00.000,2146.359726,5345.670718,4239.436050,-2.174348,-3.891785,5.989957
13 Feb 2019 00:35:30.000,2080.088756,5226.318371,4417.024128,-2.243350,-4.064385,5.848265
13 Feb 2019 00:36:00.000,2011.780570,5101.847473,4590.275070,-2.310151,-4.232993,5.700839
13 Feb 2019 00:36:30.000,1941.502192,4972.380249,4759.019045,-2.374685,-4.397445,5.547826
13 Feb 2019 00:37:00.000,1869.322577,4838.043820,4923.090691,-2.436890,-4.557580,5.389377
13 Feb 2019 00:37:30.000,1795.312539,4698.970078,5082.329269,-2.496703,-4.713240,5.225649
13 Feb 2019 00:38:00.000,1719.544678,4555.295546,5236.578825,-2.554068,-4.864274,5.056804
13 Feb 2019 00:38:30.000,1642.093308,4407.161242,5385.688339,-2.608928,-5.010533,4.883009
13 Feb 2019 00:39:00.000,1563.034386,4254.712538,5529.511867,-2.661230,-5.151877,4.704435
13 Feb 2019 00:39:30.000,1482.445428,4098.099012,5667.908686,-2.710922,-5.288165,4.521259
13 Feb 2019 00:40:00.000,1400.405441,3937.474295,5800.743424,-2.757957,-5.419267,4.333661
13 Feb 2019 00:40:30.000,1316.994835,3772.995923,5927.886192,-2.802289,-5.545055,4.141826
13 Feb 2019 00:41:00.000,1232.295352,3604.825175,6049.212706,-2.843875,-5.665406,3.945943
13 Feb 2019 00:41:30.000,1146.389978,3433.126916,6164.604402,-2.882676,-5.780203,3.746205
13 Feb 2019 00:42:00.000,1059.362867,3258.069428,6273.948552,-2.918652,-5.889336,3.542807
13 Feb 2019 00:42:30.000,971.299251,3079.824250,6377.138366,-2.951770,-5.992699,3.335950
13 Feb 2019 00:43:00.000,882.285365,2898.566006,6474.073093,-2.981999,-6.090191,3.125836
13 Feb 2019 00:43:30.000,792.408356,2714.472232,6564.658118,-3.009308,-6.181719,2.912672
13 Feb 2019 00:44:00.000,701.756200,2527.723203,6648.805041,-3.033671,-6.267194,2.696665
13 Feb 2019 00:44:30.000,610.417617,2338.501759,6726.431770,-3.055066,-6.346533,2.478028
13 Feb 2019 00:45:00.000,518.481984,2146.993123,6797.462588,-3.073472,-6.419661,2.256974
13 Feb 2019 00:45:30.000,426.039248,1953.384723,6861.828226,-3.088870,-6.486507,2.033719
13 Feb 2019 00:46:00.000,333.179840,1757.866010,6919.465928,-3.101248,-6.547005,1.808482
13 Feb 2019 00:46:30.000,239.994589,1560.628274,6970.319506,-3.110592,-6.601099,1.581481
13 Feb 2019 00:47:00.000,146.574630,1361.864459,7014.339391,-3.116894,-6.648736,1.352939
13 Feb 2019 00:47:30.000,53.011319,1161.768978,7051.482682,-3.120148,-6.689870,1.123079
13 Feb 2019 00:48:00.000,-40.603853,960.537524,7081.713179,-3.120351,-6.724461,0.892124
13 Feb 2019 00:48:30.000,-134.179351,758.366885,7105.001421,-3.117504,-6.752477,0.660300
13 Feb 2019 00:49:00.000,-227.623682,555.454751,7121.324713,-3.111608,-6.773891,0.427832
13 Feb 2019 00:49:30.000,-320.845484,351.999525,7130.667141,-3.102670,-6.788681,0.194946
13 Feb 2019 00:50:00.000,-413.753613,148.200135,7133.019592,-3.090698,-6.796833,-0.038129
13 Feb 2019 00:50:30.000,-506.257229,-55.744156,7128.379761,-3.075705,-6.798340,-0.271168
13 Feb 2019 00:51:00.000,-598.265886,-259.633946,7116.752153,-3.057704,-6.793200,-0.503943
13 Feb 2019 00:51:30.000,-689.689616,-463.269882,7098.148075,-3.036713,-6.781417,-0.736228
13 Feb 2019 00:52:00.000,-780.439016,-666.452849,7072.585634,-3.012752,-6.763004,-0.967796
13 Feb 2019 00:52:30.000,-870.425334,-868.984166,7040.089713,-2.985845,-6.737977,-1.198423
13 Feb 2019 00:53:00.000,-959.560557,-1070.665770,7000.691953,-2.956017,-6.706361,-1.427882
13 Feb 2019 00:53:30.000,-1047.757489,-1271.300414,6954.430722,-2.923297,-6.668185,-1.655950
13 Feb 2019 00:54:00.000,-1134.929843,-1470.691852,6901.351083,-2.887717,-6.623487,-1.882405
13 Feb 2019 00:54:30.000,-1220.992318,-1668.645026,6841.504749,-2.849311,-6.572308,-2.107026
13 Feb 2019 00:55:00.000,-1305.860684,-1864.966262,6774.950040,-2.808117,-6.514699,-2.329593
13 Feb 2019 00:55:30.000,-1389.451865,-2059.463449,6701.751828,-2.764173,-6.450714,-2.549890
13 Feb 2019 00:56:00.000,-1471.684017,-2251.946229,6621.981475,-2.717522,-6.380416,-2.767700
13 Feb 2019 00:56:30.000,-1552.476610,-2442.226180,6535.716775,-2.668210,-6.303871,-2.982811
13 Feb 2019 00:57:00.000,-1631.750504,-2630.117003,6443.041873,-2.616284,-6.221153,-3.195011
13 Feb 2019 00:57:30.000,-1709.428029,-2815.434698,6344.047196,-2.561794,-6.132342,-3.404094
13 Feb 2019 00:58:00.000,-1785.433060,-2997.997750,6238.829363,-2.504793,-6.037525,-3.609854
13 Feb 2019 00:58:30.000,-1859.691092,-3177.627300,6127.491098,-2.445337,-5.936791,-3.812089
13 Feb 2019 00:59:00.000,-1932.129316,-3354.147328,6010.141135,-2.383482,-5.830240,-4.010600
13 Feb 2019 00:59:30.000,-2002.676686,-3527.384822,5886.894117,-2.319290,-5.717973,-4.205193
13 Feb 2019 01:00:00.000,-2071.263995,-3697.169949,5757.870483,-2.252822,-5.600101,-4.395675
13 Feb 2019 01:00:30.000,-2137.823940,-3863.336226,5623.196361,-2.184144,-5.476736,-4.581860
13 Feb 2019 01:01:00.000,-2202.291192,-4025.720683,5483.003448,-2.113321,-5.348000,-4.763563
13 Feb 2019 01:01:30.000,-2264.602462,-4184.164030,5337.428880,-2.040423,-5.214017,-4.940606
13 Feb 2019 01:02:00.000,-2324.696561,-4338.510809,5186.615106,-1.965522,-5.074918,-5.112814
13 Feb 2019 01:02:30.000,-2382.514468,-4488.609558,5030.709753,-1.888690,-4.930838,-5.280016
13 Feb 2019 01:03:00.000,-2437.999383,-4634.312957,4869.865478,-1.810002,-4.781919,-5.442048
13 Feb 2019 01:03:30.000,-2491.096790,-4775.477982,4704.239828,-1.729536,-4.628305,-5.598748
13 Feb 2019 01:04:00.000,-2541.754512,-4911.966046,4533.995082,-1.647370,-4.470148,-5.749961
13 Feb 2019 01:04:30.000,-2589.922762,-5043.643143,4359.298097,-1.563585,-4.307601,-5.895538
13 Feb 2019 01:05:00.000,-2635.554197,-5170.379980,4180.320146,-1.478263,-4.140825,-6.035335
13 Feb 2019 01:05:30.000,-2678.603964,-5292.052115,3997.236746,-1.391489,-3.969982,-6.169211
13 Feb 2019 01:06:00.000,-2719.029750,-5408.540078,3810.227489,-1.303346,-3.795242,-6.297036
13 Feb 2019 01:06:30.000,-2756.791822,-5519.729498,3619.475867,-1.213923,-3.616776,-6.418681
13 Feb 2019 01:07:00.000,-2791.853071,-5625.511218,3425.169086,-1.123306,-3.434759,-6.534027
13 Feb 2019 01:07:30.000,-2824.179051,-5725.781408,3227.497884,-1.031587,-3.249372,-6.642957
13 Feb 2019 01:08:00.000,-2853.738012,-5820.441673,3026.656340,-0.938854,-3.060796,-6.745365
13 Feb 2019 01:08:30.000,-2880.500936,-5909.399153,2822.841682,-0.845200,-2.869218,-6.841148
13 Feb 2019 01:09:00.000,-2904.441566,-5992.566618,2616.254087,-0.750717,-2.674828,-6.930212
13 Feb 2019 01:09:30.000,-2925.536435,-6069.862559,2407.096485,-0.655498,-2.477817,-7.012468
13 Feb 2019 01:10:00.000,-2943.764887,-6141.211274,2195.574350,-0.559639,-2.278380,-7.087835
13 Feb 2019 01:10:30.000,-2959.109103,-6206.542942,1981.895498,-0.463232,-2.076714,-7.156238
13 Feb 2019 01:11:00.000,-2971.554117,-6265.793697,1766.269874,-0.366375,-1.873019,-7.217609
13 Feb 2019 01:11:30.000,-2981.087833,-6318.905692,1548.909344,-0.269162,-1.667498,-7.271889
13 Feb 2019 01:12:00.000,-2987.701035,-6365.827160,1330.027476,-0.171690,-1.460352,-7.319024
13 Feb 2019 01:12:30.000,-2991.387400,-6406.512465,1109.839329,-0.074056,-1.251788,-7.358968
13 Feb 2019 01:13:00.000,-2992.143501,-6440.922149,888.561230,0.023645,-1.042013,-7.391682
13 Feb 2019 01:13:30.000,-2989.968813,-6469.022970,666.410561,0.121314,-0.831233,-7.417135
13 Feb 2019 01:14:00.000,-2984.865710,-6490.787933,443.605532,0.218856,-0.619657,-7.435303
13 Feb 2019 01:14:30.000,-2976.839464,-6506.196322,220.364966,0.316174,-0.407496,-7.446169
13 Feb 2019 01:15:00.000,-2965.898239,-6515.233711,-3.091927,0.413172,-0.194959,-7.449724
13 Feb 2019 01:15:30.000,-2952.053081,-6517.891982,-226.545769,0.509754,0.017743,-7.445966
13 Feb 2019 01:16:00.000,-2935.317905,-6514.169328,-449.777241,0.605824,0.230401,-7.434901
13 Feb 2019 01:16:30.000,-2915.709481,-6504.070253,-672.567298,0.701288,0.442803,-7.416542
13 Feb 2019 01:17:00.000,-2893.247413,-6487.605561,-894.697395,0.796052,0.654741,-7.390908
13 Feb 2019 01:17:30.000,-2867.954120,-6464.792345,-1115.949706,0.890022,0.866004,-7.358028
13 Feb 2019 01:18:00.000,-2839.854810,-6435.653960,-1336.107344,0.983105,1.076384,-7.317937
13 Feb 2019 01:18:30.000,-2808.977454,-6400.220001,-1554.954576,1.075210,1.285675,-7.270676
13 Feb 2019 01:19:00.000,-2775.352752,-6358.526263,-1772.277044,1.166246,1.493669,-7.216294
13 Feb 2019 01:19:30.000,-2739.014104,-6310.614701,-1987.861975,1.256125,1.700163,-7.154850
13 Feb 2019 01:20:00.000,-2699.997570,-6256.533383,-2201.498397,1.344758,1.904953,-7.086405
13 Feb 2019 01:20:30.000,-2658.341837,-6196.336434,-2412.977345,1.432058,2.107838,-7.011030
13 Feb 2019 01:21:00.000,-2614.088169,-6130.083978,-2622.092071,1.517940,2.308621,-6.928803
13 Feb 2019 01:21:30.000,-2567.280371,-6057.842066,-2828.638247,1.602319,2.507103,-6.839807
13 Feb 2019 01:22:00.000,-2517.964737,-5979.682609,-3032.414165,1.685115,2.703092,-6.744134
13 Feb 2019 01:22:30.000,-2466.190005,-5895.683298,-3233.220938,1.766246,2.896396,-6.641880
13 Feb 2019 01:23:00.000,-2412.007301,-5805.927516,-3430.862690,1.845634,3.086826,-6.533150
13 Feb 2019 01:23:30.000,-2355.470090,-5710.504252,-3625.146752,1.923201,3.274197,-6.418052
13 Feb 2019 01:24:00.000,-2296.634117,-5609.508005,-3815.883840,1.998872,3.458328,-6.296704
13 Feb 2019 01:24:30.000,-2235.557350,-5503.038680,-4002.888249,2.072575,3.639039,-6.169227
13 Feb 2019 01:25:00.000,-2172.299918,-5391.201487,-4185.978018,2.144238,3.816157,-6.035749
13 Feb 2019 01:25:30.000,-2106.924053,-5274.106827,-4364.975117,2.213792,3.989509,-5.896403
13 Feb 2019 01:26:00.000,-2039.494022,-5151.870176,-4539.705603,2.281171,4.158928,-5.751330
13 Feb 2019 01:26:30.000,-1970.076063,-5024.611967,-4709.999797,2.346310,4.324252,-5.600674
13 Feb 2019 01:27:00.000,-1898.738317,-4892.457466,-4875.692433,2.409146,4.485321,-5.444584
13 Feb 2019 01:27:30.000,-1825.550761,-4755.536638,-5036.622819,2.469621,4.641981,-5.283216
13 Feb 2019 01:28:00.000,-1750.585134,-4613.984020,-5192.634984,2.527675,4.794081,-5.116729
13 Feb 2019 01:28:30.000,-1673.914867,-4467.938581,-5343.577824,2.583254,4.941477,-4.945288
13 Feb 2019 01:29:00.000,-1595.615010,-4317.543582,-5489.305239,2.636305,5.084027,-4.769062
13 Feb 2019 01:29:30.000,-1515.762157,-4162.946431,-5629.676269,2.686778,5.221597,-4.588224
13 Feb 2019 01:30:00.000,-1434.434369,-4004.298539,-5764.555218,2.734625,5.354054,-4.402953
13 Feb 2019 01:30:30.000,-1351.711099,-3841.755163,-5893.811786,2.779802,5.481273,-4.213429
13 Feb 2019 01:31:00.000,-1267.673114,-3675.475259,-6017.321175,2.822265,5.603134,-4.019839
13 Feb 2019 01:31:30.000,-1182.402413,-3505.621320,-6134.964210,2.861976,5.719522,-3.822371
13 Feb 2019 01:32:00.000,-1095.982152,-3332.359222,-6246.627441,2.898896,5.830325,-3.621218
13 Feb 2019 01:32:30.000,-1008.496563,-3155.858058,-6352.203244,2.932991,5.935441,-3.416575
13 Feb 2019 01:33:00.000,-920.030867,-2976.289973,-6451.589918,2.964231,6.034769,-3.208643
13 Feb 2019 01:33:30.000,-830.671201,-2793.830004,-6544.691774,2.992584,6.128216,-2.997622
13 Feb 2019 01:34:00.000,-740.504528,-2608.655905,-6631.419216,3.018026,6.215695,-2.783717
13 Feb 2019 01:34:30.000,-649.618560,-2420.947979,-6711.688822,3.040533,6.297123,-2.567136
13 Feb 2019 01:35:00.000,-558.101671,-2230.888909,-6785.423416,3.060084,6.372424,-2.348086
13 Feb 2019 01:35:30.000,-466.042815,-2038.663577,-6852.552135,3.076660,6.441527,-2.126781
13 Feb 2019 01:36:00.000,-373.531443,-1844.458898,-6913.010489,3.090248,6.504369,-1.903433
13 Feb 2019 01:36:30.000,-280.657417,-1648.463635,-6966.740416,3.100835,6.560889,-1.678257
13 Feb 2019 01:37:00.000,-187.510926,-1450.868228,-7013.690333,3.108411,6.611035,-1.451470
13 Feb 2019 01:37:30.000,-94.182403,-1251.864611,-7053.815182,3.112969,6.654761,-1.223291
13 Feb 2019 01:38:00.000,-0.762440,-1051.646034,-7087.076462,3.114506,6.692025,-0.993938
13 Feb 2019 01:38:30.000,92.658297,-850.406880,-7113.442270,3.113021,6.722793,-0.763632
13 Feb 2019 01:39:00.000,185.989152,-648.342489,-7132.887322,3.108514,6.747036,-0.532594
13 Feb 2019 01:39:30.000,279.139564,-445.648968,-7145.392974,3.100992,6.764731,-0.301045
13 Feb 2019 01:40:00.000,372.019150,-242.523018,-7150.947245,3.090461,6.775862,-0.069208
13 Feb 2019 01:40:30.000,464.537790,-39.161741,-7149.544817,3.076931,6.780418,0.162695
13 Feb 2019 01:41:00.000,556.605709,164.237534,-7141.187048,3.060415,6.778395,0.394442
13 Feb 2019 01:41:30.000,648.133563,367.477440,-7125.881966,3.040930,6.769795,0.625810
13 Feb 2019 01:42:00.000,739.032522,570.360756,-7103.644264,3.018493,6.754625,0.856577
13 Feb 2019 01:42:30.000,829.214347,772.690585,-7074.495287,2.993125,6.732899,1.086522
13 Feb 2019 01:43:00.000,918.591482,974.270542,-7038.463014,2.964851,6.704638,1.315424
13 Feb 2019 01:43:30.000,1007.077128,1174.904936,-6995.582033,2.933698,6.669868,1.543064
13 Feb 2019 01:44:00.000,1094.585325,1374.398951,-6945.893515,2.899694,6.628620,1.769222
13 Feb 2019 01:44:30.000,1181.031036,1572.558830,-6889.445174,2.862872,6.580933,1.993680
13 Feb 2019 01:45:00.000,1266.330227,1769.192054,-6826.291232,2.823266,6.526852,2.216224
13 Feb 2019 01:45:30.000,1350.399939,1964.107525,-6756.492367,2.780914,6.466427,2.436638
13 Feb 2019 01:46:00.000,1433.158377,2157.115747,-6680.115664,2.735855,6.399714,2.654710
13 Feb 2019 01:46:30.000,1514.524979,2348.029000,-6597.234556,2.688133,6.326775,2.870229
13 Feb 2019 01:47:00.000,1594.420497,2536.661521,-6507.928763,2.637792,6.247679,3.082986
13 Feb 2019 01:47:30.000,1672.767072,2722.829682,-6412.284218,2.584879,6.162499,3.292777
13 Feb 2019 01:48:00.000,1749.488306,2906.352162,-6310.392999,2.529445,6.071316,3.499397
13 Feb 2019 01:48:30.000,1824.509342,3087.050120,-6202.353241,2.471542,5.974214,3.702646
13 Feb 2019 01:49:00.000,1897.756930,3264.747372,-6088.269056,2.411225,5.871286,3.902326
13 Feb 2019 01:49:30.000,1969.159500,3439.270554,-5968.250437,2.348552,5.762628,4.098243
13 Feb 2019 01:50:00.000,2038.647236,3610.449297,-5842.413163,2.283581,5.648343,4.290205
13 Feb 2019 01:50:30.000,2106.152138,3778.116386,-5710.878696,2.216374,5.528538,4.478025
13 Feb 2019 01:51:00.000,2171.608096,3942.107929,-5573.774070,2.146996,5.403327,4.661519
13 Feb 2019 01:51:30.000,2234.950948,4102.263517,-5431.231780,2.075512,5.272829,4.840506
13 Feb 2019 01:52:00.000,2296.118554,4258.426381,-5283.389659,2.001992,5.137168,5.014812
13 Feb 2019 01:52:30.000,2355.050849,4410.443545,-5130.390755,1.926504,4.996472,5.184265
13 Feb 2019 01:53:00.000,2411.689910,4558.165988,-4972.383200,1.849122,4.850877,5.348696
13 Feb 2019 01:53:30.000,2465.980011,4701.448782,-4809.520073,1.769920,4.700521,5.507944
13 Feb 2019 01:54:00.000,2517.867685,4840.151246,-4641.959262,1.688973,4.545547,5.661850
13 Feb 2019 01:54:30.000,2567.301772,4974.137087,-4469.863312,1.606361,4.386105,5.810262
13 Feb 2019 01:55:00.000,2614.233480,5103.274537,-4293.399279,1.522162,4.222347,5.953032
13 Feb 2019 01:55:30.000,2658.616430,5227.436488,-4112.738568,1.436457,4.054432,6.090018
13 Feb 2019 01:56:00.000,2700.406708,5346.500626,-3928.056777,1.349331,3.882521,6.221083
13 Feb 2019 01:56:30.000,2739.562910,5460.349554,-3739.533528,1.260867,3.706780,6.346095
13 Feb 2019 01:57:00.000,2776.046187,5568.870917,-3547.352295,1.171150,3.527379,6.464929
13 Feb 2019 01:57:30.000,2809.820286,5671.957518,-3351.700229,1.080269,3.344491,6.577466
13 Feb 2019 01:58:00.000,2840.851591,5769.507431,-3152.767982,0.988312,3.158296,6.683591
13 Feb 2019 01:58:30.000,2869.109159,5861.424110,-2950.749516,0.895369,2.968973,6.783197
13 Feb 2019 01:59:00.000,2894.564752,5947.616489,-2745.841922,0.801529,2.776706,6.876184
13 Feb 2019 01:59:30.000,2917.192871,6027.999083,-2538.245223,0.706886,2.581685,6.962456
13 Feb 2019 02:00:00.000,2936.970785,6102.492076,-2328.162180,0.611531,2.384098,7.041926
13 Feb 2019 02:00:30.000,2953.878555,6171.021411,-2115.798094,0.515558,2.184139,7.114513
13 Feb 2019 02:01:00.000,2967.899059,6233.518868,-1901.360603,0.419062,1.982005,7.180142
13 Feb 2019 02:01:30.000,2979.018011,6289.922139,-1685.059477,0.322137,1.777893,7.238745
13 Feb 2019 02:02:00.000,2987.223978,6340.174896,-1467.106407,0.224879,1.572004,7.290262
13 Feb 2019 02:02:30.000,2992.508396,6384.226857,-1247.714801,0.127383,1.364540,7.334639
13 Feb 2019 02:03:00.000,2994.865579,6422.033837,-1027.099562,0.029746,1.155706,7.371830
13 Feb 2019 02:03:30.000,2994.292729,6453.557800,-805.476882,-0.067937,0.945706,7.401796
13 Feb 2019 02:04:00.000,2990.789942,6478.766904,-583.064019,-0.165567,0.734749,7.424504
13 Feb 2019 02:04:30.000,2984.360206,6497.635534,-360.079080,-0.263050,0.523042,7.439931
13 Feb 2019 02:05:00.000,2975.009404,6510.144336,-136.740802,-0.360289,0.310795,7.448058
13 Feb 2019 02:05:30.000,2962.746310,6516.280237,86.731666,-0.457187,0.098217,7.448875
13 Feb 2019 02:06:00.000,2947.582579,6516.036464,310.118990,-0.553649,-0.114481,7.442381
13 Feb 2019 02:06:30.000,2929.532736,6509.412554,533.201868,-0.649579,-0.327090,7.428580
13 Feb 2019 02:07:00.000,2908.614168,6496.414353,755.761257,-0.744881,-0.539399,7.407484
13 Feb 2019 02:07:30.000,2884.847101,6477.054019,977.578587,-0.839463,-0.751197,7.379113
13 Feb 2019 02:08:00.000,2858.254585,6451.350005,1198.435989,-0.933229,-0.962276,7.343493
13 Feb 2019 02:08:30.000,2828.862469,6419.327046,1418.116516,-1.026087,-1.172425,7.300660
13 Feb 2019 02:09:00.000,2796.699377,6381.016133,1636.404356,-1.117945,-1.381438,7.250655
13 Feb 2019 02:09:30.000,2761.796675,6336.454484,1853.085058,-1.208712,-1.589106,7.193526
13 Feb 2019 02:10:00.000,2724.188445,6285.685502,2067.945745,-1.298298,-1.795225,7.129330
13 Feb 2019 02:10:30.000,2683.911448,6228.758736,2280.775330,-1.386615,-1.999591,7.058130
13 Feb 2019 02:11:00.000,2641.005086,6165.729828,2491.364728,-1.473574,-2.202000,6.979996
13 Feb 2019 02:11:30.000,2595.511361,6096.660455,2699.507071,-1.559091,-2.402254,6.895006
13 Feb 2019 02:12:00.000,2547.474836,6021.618268,2904.997909,-1.643080,-2.600155,6.803244
13 Feb 2019 02:12:30.000,2496.942586,5940.676818,3107.635423,-1.725459,-2.795505,6.704800
13 Feb 2019 02:13:00.000,2443.964148,5853.915484,3307.220621,-1.806145,-2.988114,6.599773
13 Feb 2019 02:13:30.000,2388.591478,5761.419391,3503.557542,-1.885061,-3.177790,6.488267
13 Feb 2019 02:14:00.000,2330.878887,5663.279316,3696.453449,-1.962127,-3.364348,6.370391
13 Feb 2019 02:14:30.000,2270.882995,5559.591602,3885.719019,-2.037268,-3.547602,6.246265
13 Feb 2019 02:15:00.000,2208.662668,5450.458054,4071.168536,-2.110410,-3.727373,6.116009
13 Feb 2019 02:15:30.000,2144.278959,5335.985836,4252.620070,-2.181481,-3.903483,5.979755
13 Feb 2019 02:16:00.000,2077.795046,5216.287358,4429.895659,-2.250412,-4.075761,5.837637
13 Feb 2019 02:16:30.000,2009.276167,5091.480163,4602.821483,-2.317134,-4.244036,5.689795
13 Feb 2019 02:17:00.000,1938.789554,4961.686809,4771.228033,-2.381583,-4.408143,5.536377
13 Feb 2019 02:17:30.000,1866.404367,4827.034737,4934.950281,-2.443695,-4.567923,5.377535
13 Feb 2019 02:18:00.000,1792.191619,4687.656146,5093.827835,-2.503410,-4.723218,5.213425
13 Feb 2019 02:18:30.000,1716.224110,4543.687859,5247.705096,-2.560670,-4.873877,5.044211
13 Feb 2019 02:19:00.000,1638.576351,4395.271182,5396.431414,-2.615418,-5.019753,4.870058
13 Feb 2019 02:19:30.000,1559.324487,4242.551762,5539.861222,-2.667601,-5.160703,4.691140
13 Feb 2019 02:20:00.000,1478.546226,4085.679439,5677.854186,-2.717169,-5.296590,4.507632
13 Feb 2019 02:20:30.000,1396.320758,3924.808099,5810.275332,-2.764074,-5.427282,4.319717
13 Feb 2019 02:21:00.000,1312.728675,3760.095517,5936.995180,-2.808270,-5.552652,4.127578
13 Feb 2019 02:21:30.000,1227.851895,3591.703200,6057.889860,-2.849714,-5.672578,3.931405
13 Feb 2019 02:22:00.000,1141.773578,3419.796226,6172.841235,-2.888366,-5.786944,3.731391
13 Feb 2019 02:22:30.000,1054.578045,3244.543082,6281.737008,-2.924189,-5.895638,3.527732
13 Feb 2019 02:23:00.000,966.350694,3066.115496,6384.470831,-2.957148,-5.998556,3.320628
13 Feb 2019 02:23:30.000,877.177917,2884.688266,6480.942401,-2.987212,-6.095598,3.110283
13 Feb 2019 02:24:00.000,787.147016,2700.439094,6571.057555,-3.014352,-6.186671,2.896903
13 Feb 2019 02:24:30.000,696.346119,2513.548404,6654.728355,-3.038542,-6.271685,2.680695
13 Feb 2019 02:25:00.000,604.864088,2324.199172,6731.873175,-3.059758,-6.350560,2.461873
13 Feb 2019 02:25:30.000,512.790440,2132.576744,6802.416770,-3.077980,-6.423220,2.240650
13 Feb 2019 02:26:00.000,420.215258,1938.868658,6866.290347,-3.093191,-6.489593,2.017242
13 Feb 2019 02:26:30.000,327.229101,1743.264459,6923.431631,-3.105376,-6.549617,1.791867
13 Feb 2019 02:27:00.000,233.922920,1545.955521,6973.784919,-3.114525,-6.603234,1.564746
13 Feb 2019 02:27:30.000,140.387969,1347.134854,7017.301131,-3.120627,-6.650391,1.336099
13 Feb 2019 02:28:00.000,46.715716,1146.996927,7053.937857,-3.123678,-6.691044,1.106151
13 Feb 2019 02:28:30.000,-47.002242,945.737474,7083.659392,-3.123674,-6.725154,0.875124
13 Feb 2019 02:29:00.000,-140.674270,743.553306,7106.436773,-3.120616,-6.752687,0.643245
